sentiment,text
1,pili zabala elkarrekin podemos mitin en barakaldo 10092016
1,pili zabala elkarrekin podemos mitin en barakaldo 10092016 vía
1,pili zabala elkarrekin podemosnmitin en barakaldo 10092016nn
0,pili zabala en el debate de hoy
0,pili zabala eta alfonso alonsoren arteko hiru segunduko isiltasunak bi ordu eta erdiko hizketaldiak baino gehiago esan du
-1,pili zabala eta podemitek debekatua dute euskal herria hitza erabiltzea euskadi gora eta euskadi behera
-1,pili zabala euskal herriko ereserkia txoriak txori asko gustatzen zait
0,pili zabala euskal herriko ereserkia txoriak txori asko gustatzen zait ccíd ene bidez
0,pili zabala euskal herriko ereserkia txoriak txori asko gustatzen zait ez berriz ez arren bidez
0,pili zabala euskalherri euskadi debekatuta daukazu euskalherria hitza erabiltzea
1,pili zabala ez omen da eskubikoa edo ezkerreko edo feministahori bai espainiarra dela argi daukanazalpen itzela
1,pili zabala gora euskadi jendearekin eskerrak ez dela estralurtarrekin
-1,pili zabala guzurraeuskadin gizarte zerbitzu hobeak
-1,pili zabala ha dicho canadá
1,pili zabala han dago oraindik
1,pili zabala herri ereduari buruz hitzegiterakoan portuen eskumena
-1,pili zabala hobe bere kontsultara itzultzen den bera izango da podemosen ahotsa parlamentuan broma da ez
-1,pili zabala hortik al da egongo ez balitz bezela hizketarako baliorik ez eta are gutxiago jendearengana iristeko kapazitatea
-1,pili zabala hurrengo debatea prestatzen
-1,pili zabala ii
-1,pili zabala iv
0,pili zabala la lehendakari de una euskadi que no deje atrás a nadie
0,pili zabala laura garrido eta idoia mendia
0,pili zabala loading
-1,pili zabala loading
0,pili zabala lost telesailan agertzen zen ez
-1,pili zabala mamu bat dirudi denok badakigu hortik dagoela baina inork ez du ikusten oo
0,pili zabala non dago kamara
0,pili zabala ooooutx gure esku dago herrialde katalanak corre pablo
0,pili zabala orain ondo hitz egiten ari da
-1,pili zabala petandola
-1,pili zabala saiatuko gara nola edo hala erabakitze eskubiderako bidea lege barruan egiten
-1,pili zabala subiranotasunaz euskal gizarteak izango du azken hitza” elkarrizketa ek
-1,pili zabala subiranotasunaz euskal gizarteak izango du azken hitza” elkarrizketa ek
-1,pili zabala termina en barkaldo al grito de gora euskadi jendearekin
-1,pili zabala tiene carisma será una gran lehendakari para euskadi
-1,pili zabala v
-1,pili zabala y ada colau en donostia acto de campaña de elkarrekin podemos
-1,pili zabala zarauzko euskal jaian euskal kultura eta hizkuntza ospatzen
-1,pili zabala zerrendaburuak parte hartu du elkarrekin podemosek gaur andra marin egin duen ekitaldian
0,pili zabalaeskopeta sin balahassaratu da
1,pili zabalak azaldu du 2002an bikotekidearekin barnetegira joan eta ordutik euskaraz hitz egiten dutelan
-1,pili zabalak beldurra dio euskal herria kontzeptuari buena ba 7ak bat victory_hand_medium-light_skin_tone winking_face
0,pili zabalak ixa ixa euskal herria esan du euskadi biharrian
0,pili zabalaren etxeaz
-1,pili zabalaren senidea artzaiaosasun publikora itzultzailearekin joan beharbaina euskara ez da inposatu behar
-1,pili zabalari elkarrizketa orain entzun zuzenean
-1,pintxo potea etzi
-1,piperpottoaren aurkako iruzkinik ez duzu inoiz eginbitxia
1,pitxin ergatiboa sakratua da zaindu euskara dauzkat nmilesker nergatiboak argi egin diezazuela
0,plan de paz estamos llegando tarde” beste behin
0,planteatzen dut gure autogobernua garatzeko itun politiko bat eusko legebiltzarrean akordiorako borondatea
1,plantón de de a los estudiantes en la
0,plaza beteta eta ren mitinean giroa bero benetan
1,plazer bat izan da mila esker
1,plazer bat izan da zuekin egon eta herri honen zati sentitzea
0,plazer handia izan da ta entzutean
0,plazerra izan da lau emakume hauek gure artian izatia indarberrituta ilusionatuta gaude
1,plurinazionala eta anitza den lurralde eredu bat defendatzen dugu
-1,pnv
-1,pnv adostu dezagun madridek ezezkoa esatean zer egingo dugun hurrengo egunean
0,pnv aldebakartasunaren alde nahi dituen gauzetarako bakarrik
-1,pnv alokabide defendiendo el derecho a la vivienda gasteiz año 2016
0,pnv bizikleta estatikoa or die
1,pnv bozkatzea berriro ere 4 urte galtzea izango da lotsarik ta beldurrik gabe independentistok boto independentista eman beharko dogu ehb
-1,pnv datorren legealdian prozesu independentistarako galga izango da beste behin ere abertzaleok ehbildu
-1,pnv esta dentro de geroa bai
0,pnv esta en minoria pero era uxue barcos oupn asi que yo lo veo bien tambien esta ehbildu
0,pnv eta podemosi berriz ere eskua luzatzen diegu herri akordioak egin ditzagun herri honen arazo larriak konpontze
-1,pnv eta pseren artean askoz anitzagoari izango da ezta en fin
1,pnv independentista face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy txantxetan ari zara ezta
1,pnv psoe pp ciudadanos boicot al pnv
1,pnv ta pp elkarrengandik gertu oso gertuespainolen bozkak jasotzea normala dabaina independentistenakn
1,pnv zer egingo duzue albora begiratu kaleratzerik gabeko herria
1,pnv30 eh bildu18 eps13 pse8 pp6
1,pnvk antzua dela frogatu duen bidea hartu du bilduk 40 urte geroago etsaiaren erakundetan kolaboratzea
0,pnvk argi dauka eta zuk
0,pnvk ez beste edozeinek hori egingo balu sekulako eskandalua litzateke pnv irrati publikoko kazetariak presionatzen
-1,pnvk hauekin gobernatzen du
0,pnvk hezkuntzan eta osakidetzan 3000 lanpostu sekulako murrizketak aplikatu ditu eta tatxan
-1,pnvk ibarretxe afera zela ta izandako galera ppko botuekaz sasizuzendu zutelakoan uniotasun bidean
-1,pnvk pp pse eta ciudadanos xurgatuko ditu politikak ere halakoak izango dira
1,pnvko botoemaile gehienak parrokianoak dira alderdiko bazkideak sozioak athleticeko sozioak bezala beti bozkatuko dabe berbera
0,pnvrekin batzen dizun bakarra eliza izan daiteke politika seguru ezetz
0,pnvren hautagaianniñigo xabier urkullu usabiagannn
0,pnvren norabide españolistak kalte egingo dio
0,pnvren ppko bozkak uxatu nahian abc
-1,pobreza mental
-1,podemos
-1,podemos
0,podemos 100
-1,podemos donostin gestazio subrogatuari buruzko eztabaida baten parte hartzeko prest
0,podemos eaj eta gure parlamentariak batuta 75etik 60 ginateke gehiengo zabala da hori goazen a
-1,podemos ehbildun aurretikalderantziz nabarmenzerbeza bat apostu
0,podemos fin auzo lotsa eragin zuen eta zabalaren ezinak neretzat hautagai bezala erabat suntsituta geratu zen
-1,podemos ganarn n n n
-1,podemos karramarroak bezala
-1,podemos katalunia ez da gure eredua
-1,podemosek ehuren nortasun tipografia erabili du bere kanpainarako
0,podemosek esaldi luzeak eta hitz hutsak dauzka soilik besteoi kopiatutako proposamenak
-1,podemosek eta bilduk konponbide izugarriak eskaintzen dituzte nola ez dute esaten”
-1,podemosek ez al du hackeatu oraindik
0,podemosek pseri kendutako botoak ppri eta c´supnri kendu nahi dizkio psek baita nazka emanda ere
0,podemoseko lagunok aldaketa hemen eta orain posible daegingo dugu
0,podemosekoek esaten dute estatua demokratizatu daitekeela guk galdera egiten diegu ppren gobernu batekin egingo d
0,podemosen hezkuntza programa euskal hezkuntza euskara curriculuma espainiako edozein erkidegorako balio du
0,podemosentzat zer da etsigarria gehiengoaren gobernua osatzea gizartearen gehiengoaren adostun programa da
0,podologuemos
0,polakoentzat eta norbegiarrentzat deia jaurlaritzan hizkuntz eskaririk ez du nahi psoek
0,politika industrial hobeago baten alde egin behar duela k enplegu kalitatea kontutan hartuz n
0,politika sozialak ulertzeko bi eredu kontrajarri eta n
0,politika ta bizitza pertsonala ez al dira ba gauza bera
-1,politikan denak ez du balio eta batzuk ez dute balio bideo hori agindu dutenak ez dira urruti iritsiko
0,politikan ez daukagu esperientziarik guk esperientzaren politika egin nahi dugu
-1,politiketaz en entzun eta belarriko mina
-1,poltronas cuando el jefazo del bizkai buru batzar fue el jefazo de eitb
0,pon tu foto apoyando a vota
-1,por euskadi siempre nuestro futuro se escribe ahora
-1,por qué votar el domingo en
0,portun lantaldetan banatuta batzuk propaganda banatzen herritik ehbilgunean lanean besteak
0,posta bidez botoa emateko laguntza eskaini du pseeekn
-1,potroak behar dira hori esateko ko pnv konfrontazio hori ez konpontzearen erantzule nagusia denean
0,pozik n 2 urtetan eraiki dugun kirol lan taldeazta lantzen ari garen ekimen ta neurriekinlehentasunez bizitza aktiboa
0,pozten naiz txiokatu dizuet oso harrituta ta minduta sentitu naizelako auzolanean aurrera
-1,pozten naz harritute geratu naz
0,pp datu faltsuekin eta psoe bideo iraingarri batekin inoiz baino ozenago
0,pp donostin gestazio subrogatuari buruzko eztabaida baten parte hartzeko prest
0,pp eta ciudadanos baliagarrienaren bila ciudadanosi botoa ematea groenlandiara txankletak eramatea b
-1,pp eta ehbilduren arteko pikeakesaten dan bezalaxe vieja política
1,pp eta pse zein baino zein euskararen kontrakoen botoak arrantzatzeko baina boto gutxi dago kaladero horretan
-1,pp pse inboluzioa k t euskaldunok behar dugun politika baldintzatu nahi dute gelditu t maingutu
0,pp ta psoe bozka kosmopaletoaren bila
1,ppcc independents socialistes i feministes gora euskal herria aurrera pobles solidaris
1,ppek ez du proiektu moderno bat aurkezten c´s modernitatea da
1,ppko cmk ez zuen ulertu urkulluk esandakoa berdin zaie
0,ppko eremuaren bila pse alderdiak kanpaina leherrarazi du euren bideoarekin jeltzaleen onurarako deus egin barik winwin hegemonia
-1,ppkoa era zabala horibenetan lotsagarria
1,ppkoak ere euskaltegitik pasatu beharko luke
1,ppnv
0,prekarietateak ordea gora lan erreformakmadrilgo erabakiek kalte egitn dute erabaki
-1,prekarietatearen eta erbeste ekonomikoaren kontra gazteok argi daukagu
0,prekarietatetik aterako gaituen bozka bakarra
0,prentsaurrekoa eskaini ostean amurrio bisitatzen ari dira iñigo errejon eta pili zabala besteak beste
-1,preparados empieza el acto n nn barakaldo
-1,preparando todo par mesa informativa en barakaldonn n barakaldo
-1,presenta a eusko trenbide sarea una propuesta de nueva estación para
-1,presenta en a
1,preso guztiak euskadira eta ez euskal herrira que casi se te escapa
0,presoak hurbildu behar dira euskal her no_entry euskadira pili zabala
0,presoen gaian ere akordioak lortu behar ditugun rekin egindako bileraren ondoren
-1,prest da argia eguneko egitaraua puntadaz puntada txikitik eragiten jarraitzeko
-1,prest egongo da eaj pausu hori emateko nola ez urkulluk ez dio erantzun
-1,prest egongo zinatekete hau ehn egiteko asko poztuko ginateke
0,prestaketa lanak bergaran eskenatoki paregabia atsalde ikusgarri baterako
-1,presunto grinning_face_with_sweat grinning_face_with_sweat grinning_face_with_sweat grinning_face_with_sweat grinning_face_with_sweat grinning_face_with_sweat grinning_face_with_sweat grinning_face_with_sweat grinning_face_with_sweat grinning_face_with_sweat grinning_face_with_sweat
1,primera reunión comarcallehen tokiko bileranhernani lasarte andoain y astigarragan
1,primerako bideoa eta primerako kanpaina mila esker ko hautagai lan talde eta kide guztiei
1,primeran bejoindeizuela 3ek ilusioa piztu duzue etorkizuna ets indarra bada hor
1,primeran iñaki ezkertokixak zelan deitzen ziran ez jakitziarren
1,probokazio hutsa da bideoa elarrañaga euskara arduraduna
1,profesional gehiago dauzkagu gaur osakidetzan zerbitzua ematen duela lau urte baino 700 profesional gehiago
0,programa atalez ataln etorkizuna duen herria gazteekin eta gazteontzat eraikian
-1,programa atalez ataln herri aurreratua industria eraberrituarekinntwittercomo
-1,programa atalez ataln herri duina eta justoa eraikiko duguntwittercomfks5ohdz6
0,programa atalez ataln herri euskalduna eraikiko pr
0,programa atalez ataln herri osasuntsu bat eraikiko duguntwittercom95iu2ddd7d
-1,programa atalez atalnherri euskalduna neuskararen lege berria egingo dugun
0,programann
0,progreitxurak bai baina batez ere espainolak antes roja
0,proiektu baten bidea ezagutzen dut noski ez dut 100ean bat egiten baina zein da iraultzailea
0,proiektu eta talde ezin hobea nik argi daukat bozkatuko dut
1,proiektua daukagu herri bat eta talde ezin hobea
1,proiektuak ezagutzeko aukera mendiak euskaraz egingo du espainakoak direnean euskal ordezkaritzak gonbitea jasoko du itxoiten
1,proiektuaren lehen aurkezpenetik argi azaldu da bazterrean inor utziko ez duela nik proiektu honetan sinesten dut
-1,pronto será una realidad eskerrik asko
1,propaganda formatu digitalean laister euskal herri digital eta ekologikoa
1,proponen tav para zuian
0,propope trasladar el espíritu de gasteiz y araba a todo euskal herria txapo
1,proposamenak ezagutu eta trukatzeko desiratzen
1,proposatutako neurriak beteko al dituzte
0,proposatzen dutena existitzen da irratiek bi erredakzio desberdin dituzte nagusiki
1,proyecto de bildu independentzia euskal presoak etxera no al metro donostia y a la incineradora
0,pse
1,pse
-1,pse
1,pse
1,pse
-1,pse
1,pse
1,pse
1,pse a saludarlos dnclasenmierda
0,pse alderdi friki eta supremazista nazkagarriaren azken bideoa
1,pse bia
0,pse donostin gestazio subrogatuari buruzko eztabaida baten parte hartzeko prest
0,pse ee izan da euskadin hezkuntza publikoaren bultzatzaileak
1,pse enfrenta a no euskaldunes y euskaldunes de manera tan interesada como miserable
-1,pse eta 1899 – 2016
0,pse eta aldaketa estrukturalak ezin dira bat etorri
0,pse eta euskara azaleko gai nagusia
0,pse eta pp beldurraren kanpaina jo eta su herriarentzat proposamenak 0 herriarentzat irteerak 0
0,pse euskararen etsaia dela esaten dugunean astakeria iruditzen zaien batzuei jaurlaritzan egongo dira beraiekin n
0,pse expressionless_face smiling_face_with_smiling_eyes
0,pse ez da inoiz ezkutatu euskararen erronka handien aurrean
0,pse galera
0,pse galera
0,pse garota face_with_tears_of_joy
-1,pse gataa smiling_face_with_heart-eyes smiling_face_with_heart-eyes
0,pse hau zer da gusto txarreko broma bat horrela
0,pse horrorizante
1,pse idoia mendia eta euskara
-1,pse k bideo nazkagarria egin du ia betiko emaitzarik txarrena lortzen duten gainera arazoa guztiz kontrakoa denean
0,pse kakak da a porra do filhote amei essa
0,pse kkkkkk
0,pse mais n consigo é mt boa kakakaka
-1,pse mano
-1,pse mano tô chorando
0,pse ne
0,pse ren bideo lotsagarria ikusita akaso voxek bere hautagaitza erretiratu eta pseren aldeko botoa eskatuko du
0,pse zz thumbs_down
-1,pseee eta euskara castellano obligatorio euskara en libertadnn
0,pseeek bideo lotsagarria eta ppk n ri bultzada inposaketarik ez dio
0,pseeek euskararen inguruan egindako bideo batek haserrea eta nazka eragin ditu
-1,pseeek euskararen inguruan egindako bideo batek haserrea eta nazka eragin ditu angry_face via
-1,pseeek euskararen inguruan egindako bideo batek haserrea eta nazka eragin ditu vía
0,pseeek euskararen inguruan egindako bideo batek haserrea eta nazka eragin du berrian
-1,pseeek euskararen inguruan egindako bideo batek haserrea eta nazka eragin du vía
0,pseeek ez du itunik egingo independentziarantz aurrera egin nahi dutenekin
0,pseeek idoia mendia aurkeztuko luke lehendakarigai espainierak ergatiborik balu oraintxe irakurria
0,pseeeko antonio hernando eta susana corcueran n mitina eta larrosa banaketa izan dira
0,pseeeko idoia mendia asteazkeneko hauteskunde elkarrizketetan 
0,pseeeko lehendakarigai imh ezagutzen izan da elgoibarren eta alderdikideek arrosak banatzen azokan
0,pseeekoek arrosak banatu dituzte azokan n
-1,pseeeren ekitaldi politikoa gaur trintxerpen
0,pseeeren iritzia lekuonako aldaketez
0,pseeeren lehendakarigaia zumarragan n
-1,psek atera berri duen spota gozatu
-1,psek dioenean de facto ukatzen dio euskarari administrazioan lan hizkuntza izaera langileen hizk eskubideak urratuz
-1,psek hondoa jo du berriro oraindik sinestea ere kostatzen zait
-1,psek hor du indar handia administrazioetako funtzionari erdaldunen artean garai batean langileriaren alderdia zen orain funtzionariena
-1,pseko euskaldunak ppko gayen antzera beren partiduetan baztertuak hala ere bertan darraite ematen du zer poeta
-1,pseren beste bideo barregarri bat jada ez dakite zer egin
0,pseren bideo lotsagarria euskararen inguruan
-1,pseren bideoa ikusi dot
0,pseren bideoak sortu didan hasarrea honek goxatu dit onaa
0,pseren kanpainako bideoa euskararen inposizioa salatuz bidez
0,pseren propaganda nik ri zuzenduko nioke
0,psoe 100 urte baino gehiagotan ideologia aldatu ez duen partidua
0,psoe espainia demokratizaezina da
0,psoe eta mendiaren bideo neofranquistak badu alde ona euskaldunen etsaiak nortzuk diran agerian uztea berriro ere
1,psoe euskaldunok ekin diogu eguneroko hesilasterketari eguna izateko zuek ikusi nahi ala ez
-1,psoe euskararekiko beti oztopoak administrazioetan zenbat bider esan digute euskaldunei hablame en cristiano hori justua al da ez
-1,psoe euskeraren aurka psoeren iritziz ez omen dago berdintasunik oposaketa publikoetan arrazoi du gaztele
-1,psoe harakiri a cámara lenta
-1,psoe irabazlearen errelatoa ezartzen ari da beraiek likidadoreak izan dira ordena berrezarri dute vascongadetan 40 urteko bakea
